timestamp,flight_time,ground_truth,phys_height,phys_vx,phys_vy,phys_vz,phys_pitch,phys_roll,phys_yaw,phys_a_mag,phys_r_h,phys_chi2,cyb_pkt_rate,cyb_inter_arrival,cyb_bad_packets,l1_violation,l1_reason,l2_predicted_class,l2_confidence,l2_prob_benign,l2_prob_dos,l2_prob_replay,l2_prob_evil_twin,l2_prob_fdi,l2_reason
1789826049.398,34.891,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.23,0.000,0.000,0.606,113.45,0.0002,0,False,"Nominal Kinematics",FDI,0.306,0.1576,0.2646,0.1830,0.0889,0.3058,"ML Model Classification"
1789826049.548,35.041,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.24,0.000,0.000,0.606,113.34,0.0003,0,False,"Nominal Kinematics",FDI,0.301,0.1551,0.2763,0.1801,0.0875,0.3009,"ML Model Classification"
1789826049.779,35.272,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.24,0.000,0.000,0.606,111.47,0.0001,0,False,"Nominal Kinematics",FDI,0.301,0.1551,0.2763,0.1801,0.0875,0.3009,"ML Model Classification"
1789826050.012,35.505,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.24,0.000,0.000,0.606,112.57,0.0001,0,False,"Nominal Kinematics",FDI,0.301,0.1551,0.2763,0.1801,0.0875,0.3009,"ML Model Classification"
1789826050.246,35.739,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.24,0.000,0.000,0.606,115.50,0.0001,0,False,"Nominal Kinematics",FDI,0.301,0.1551,0.2763,0.1801,0.0875,0.3009,"ML Model Classification"
1789826050.403,35.896,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.25,0.000,0.000,0.606,113.44,0.0031,0,False,"Nominal Kinematics",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 0 < prev 17)"
1789826050.648,36.141,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.25,0.000,0.000,0.605,113.83,0.0001,0,False,"Nominal Kinematics",FDI,0.309,0.1593,0.2569,0.1850,0.0899,0.3090,"ML Model Classification"
1789826050.798,36.291,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.26,0.000,0.000,0.605,113.59,0.0003,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826051.026,36.519,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.26,0.000,0.000,0.605,112.01,0.0001,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826051.255,36.748,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.26,0.000,0.000,0.605,101.65,0.1989,0,False,"Nominal Kinematics",FDI,0.316,0.1597,0.2484,0.1854,0.0901,0.3165,"ML Model Classification"
1789826051.498,36.991,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.27,0.000,0.000,0.605,115.72,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826051.745,37.238,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.27,0.000,0.000,0.605,114.82,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826051.901,37.394,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.28,0.000,0.000,0.605,113.32,0.0003,0,False,"Nominal Kinematics",FDI,0.320,0.1615,0.2396,0.1876,0.0911,0.3202,"ML Model Classification"
1789826052.145,37.638,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.28,0.000,0.000,0.605,113.90,0.0001,0,False,"Nominal Kinematics",FDI,0.320,0.1615,0.2396,0.1876,0.0911,0.3202,"ML Model Classification"
1789826052.295,37.788,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.29,0.000,0.000,0.605,113.74,0.0002,0,False,"Nominal Kinematics",FDI,0.320,0.1615,0.2396,0.1876,0.0911,0.3202,"ML Model Classification"
1789826052.533,38.026,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.29,0.000,0.000,0.605,111.42,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826052.761,38.254,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.29,0.000,0.000,0.605,114.70,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826053.002,38.495,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.30,0.000,0.000,0.605,113.92,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826053.245,38.738,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.30,0.000,0.000,0.605,113.82,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826053.495,38.988,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.31,0.000,0.000,0.605,113.66,0.0002,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826053.651,39.144,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.31,0.000,0.000,0.605,113.67,0.0003,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826053.900,39.393,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.31,0.000,0.000,0.605,113.37,0.0002,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826054.050,39.543,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.32,0.000,0.000,0.605,113.32,0.0002,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826054.251,39.744,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.32,0.000,0.000,0.605,103.73,0.1565,0,False,"Nominal Kinematics",FDI,0.316,0.1597,0.2484,0.1854,0.0901,0.3165,"ML Model Classification"
1789826054.498,39.991,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.32,0.000,0.000,0.605,114.52,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826054.747,40.240,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.33,0.000,0.000,0.605,114.06,0.0001,0,False,"Nominal Kinematics",FDI,0.320,0.1615,0.2396,0.1876,0.0911,0.3202,"ML Model Classification"
1789826054.992,40.485,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.33,0.000,0.000,0.605,113.94,0.0001,0,False,"Nominal Kinematics",FDI,0.320,0.1615,0.2396,0.1876,0.0911,0.3202,"ML Model Classification"
1789826055.144,40.637,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.34,0.000,0.000,0.605,113.68,0.0001,0,False,"Nominal Kinematics",FDI,0.320,0.1615,0.2396,0.1876,0.0911,0.3202,"ML Model Classification"
1789826055.302,40.795,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.34,0.000,0.000,0.605,113.60,0.0085,0,False,"Nominal Kinematics",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 0 < prev 62)"
1789826055.503,40.996,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.34,0.000,0.000,0.605,113.60,0.0085,0,False,"Nominal Kinematics",FDI,0.316,0.1597,0.2484,0.1854,0.0901,0.3165,"ML Model Classification"
1789826055.661,41.154,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.35,0.000,0.000,0.605,112.91,0.0004,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826055.896,41.389,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.35,0.000,0.000,0.605,116.93,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826056.145,41.638,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.36,0.000,0.000,0.605,113.85,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826056.295,41.788,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.36,0.000,0.000,0.605,113.79,0.0002,0,False,"Nominal Kinematics",FDI,0.321,0.1579,0.2485,0.1834,0.0891,0.3210,"ML Model Classification"
1789826056.508,42.001,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.36,0.000,0.000,0.605,112.96,0.0001,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826056.758,42.251,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.36,0.000,0.000,0.605,112.64,0.0001,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826057.000,42.493,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.37,0.000,0.000,0.605,113.37,0.0003,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826057.247,42.740,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.37,0.000,0.000,0.605,113.48,0.0004,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826057.401,42.894,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.38,0.000,0.000,0.605,114.30,0.0001,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826057.649,43.142,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.38,0.000,0.000,0.606,113.51,0.0001,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826057.799,43.292,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.39,0.000,0.000,0.606,113.39,0.0002,0,False,"Nominal Kinematics",FDI,0.309,0.1594,0.2561,0.1852,0.0900,0.3093,"ML Model Classification"
1789826058.026,43.519,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.39,0.000,0.000,0.606,111.71,0.0001,0,False,"Nominal Kinematics",FDI,0.309,0.1594,0.2561,0.1852,0.0900,0.3093,"ML Model Classification"
1789826058.248,43.741,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.39,0.000,0.000,0.606,114.37,0.0001,0,False,"Nominal Kinematics",FDI,0.309,0.1594,0.2561,0.1852,0.0900,0.3093,"ML Model Classification"
1789826058.404,43.897,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.39,0.000,0.000,0.606,113.95,0.0002,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826058.643,44.136,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.40,0.000,0.000,0.605,114.06,0.0001,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826058.793,44.286,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.40,0.000,0.000,0.605,113.41,0.0003,0,False,"Nominal Kinematics",FDI,0.309,0.1594,0.2561,0.1852,0.0900,0.3093,"ML Model Classification"
1789826059.023,44.516,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.40,0.000,0.000,0.605,111.94,0.0001,0,False,"Nominal Kinematics",FDI,0.309,0.1594,0.2561,0.1852,0.0900,0.3093,"ML Model Classification"
1789826059.249,44.742,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.41,0.000,0.000,0.605,113.79,0.0001,0,False,"Nominal Kinematics",FDI,0.309,0.1594,0.2561,0.1852,0.0900,0.3093,"ML Model Classification"
1789826059.496,44.989,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.41,0.000,0.000,0.606,113.90,0.0003,0,False,"Nominal Kinematics",FDI,0.309,0.1594,0.2561,0.1852,0.0900,0.3093,"ML Model Classification"
1789826059.649,45.142,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.42,0.000,0.000,0.605,113.72,0.0001,0,False,"Nominal Kinematics",FDI,0.309,0.1594,0.2561,0.1852,0.0900,0.3093,"ML Model Classification"
1789826059.896,45.389,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.42,0.000,0.000,0.605,113.85,0.0001,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826060.046,45.539,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.42,0.000,0.000,0.605,113.76,0.0002,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826060.253,45.746,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.42,0.000,0.000,0.605,102.02,0.1757,0,False,"Nominal Kinematics",FDI,0.316,0.1597,0.2484,0.1854,0.0901,0.3165,"ML Model Classification"
1789826060.501,45.994,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.43,0.000,0.000,0.606,113.18,0.0016,0,False,"Nominal Kinematics",FDI,0.321,0.1579,0.2485,0.1834,0.0891,0.3210,"ML Model Classification"
1789826060.744,46.237,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.43,0.000,0.000,0.605,115.64,0.0001,0,False,"Nominal Kinematics",FDI,0.321,0.1579,0.2485,0.1834,0.0891,0.3210,"ML Model Classification"
1789826060.898,46.391,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.44,0.000,0.000,0.605,113.69,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826061.147,46.640,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.44,0.000,0.000,0.605,113.53,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826061.395,46.888,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.44,0.000,0.000,0.605,113.94,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826061.545,47.038,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.45,0.000,0.000,0.605,113.62,0.0003,0,False,"Nominal Kinematics",FDI,0.321,0.1579,0.2485,0.1834,0.0891,0.3210,"ML Model Classification"
1789826061.773,47.266,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.45,0.000,0.000,0.605,111.95,0.0001,0,False,"Nominal Kinematics",FDI,0.321,0.1579,0.2485,0.1834,0.0891,0.3210,"ML Model Classification"
1789826062.003,47.496,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.45,0.000,0.000,0.605,115.34,0.0001,0,False,"Nominal Kinematics",FDI,0.321,0.1579,0.2485,0.1834,0.0891,0.3210,"ML Model Classification"
1789826062.250,47.743,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.46,0.000,0.000,0.605,113.60,0.0001,0,False,"Nominal Kinematics",FDI,0.321,0.1579,0.2485,0.1834,0.0891,0.3210,"ML Model Classification"
1789826062.402,47.895,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.46,0.000,0.000,0.605,113.12,0.0043,0,False,"Nominal Kinematics",FDI,0.311,0.1563,0.2633,0.1815,0.0882,0.3109,"ML Model Classification"
1789826062.649,48.142,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.46,0.000,0.000,0.605,113.67,0.0001,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826062.799,48.292,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.47,0.000,0.000,0.605,113.52,0.0002,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826063.031,48.524,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.47,0.000,0.000,0.605,113.52,0.0002,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826063.252,48.745,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.47,0.000,0.000,0.605,101.60,0.1927,0,False,"Nominal Kinematics",FDI,0.316,0.1597,0.2484,0.1854,0.0901,0.3165,"ML Model Classification"
1789826063.500,48.993,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.48,0.000,0.000,0.605,115.25,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826063.656,49.149,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.48,0.000,0.000,0.605,113.42,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826063.903,49.396,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.48,0.000,0.000,0.604,113.51,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826064.144,49.637,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.49,0.000,0.000,0.605,113.87,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826064.294,49.787,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.49,0.000,0.000,0.605,113.60,0.0003,0,False,"Nominal Kinematics",FDI,0.321,0.1579,0.2485,0.1834,0.0891,0.3210,"ML Model Classification"
1789826064.524,50.017,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.49,0.000,0.000,0.605,112.07,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826064.753,50.246,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.50,0.000,0.000,0.605,113.40,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826065.001,50.494,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.50,0.000,0.000,0.605,114.27,0.0004,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826065.250,50.743,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.50,0.000,0.000,0.605,113.65,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826065.405,50.898,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.51,0.000,0.000,0.605,113.73,0.0030,0,False,"Nominal Kinematics",Replay,0.950,0.0200,0.0100,0.9500,0.0100,0.0100,"Sequence Regression (seq 0 < prev 151)"
1789826065.644,51.137,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.51,0.000,0.000,0.605,114.26,0.0001,0,False,"Nominal Kinematics",FDI,0.309,0.1594,0.2561,0.1852,0.0900,0.3093,"ML Model Classification"
1789826065.795,51.288,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.51,0.000,0.000,0.605,99.85,0.2517,0,False,"Nominal Kinematics",FDI,0.321,0.1620,0.2375,0.1881,0.0914,0.3210,"ML Model Classification"
1789826066.027,51.520,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.52,0.000,0.000,0.605,111.61,0.0001,0,False,"Nominal Kinematics",FDI,0.320,0.1615,0.2396,0.1876,0.0911,0.3202,"ML Model Classification"
1789826066.251,51.744,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.52,0.000,0.000,0.605,103.22,0.2003,0,False,"Nominal Kinematics",FDI,0.317,0.1595,0.2482,0.1853,0.0900,0.3171,"ML Model Classification"
1789826066.496,51.989,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.52,0.000,0.000,0.605,114.16,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1591,0.2503,0.1847,0.0898,0.3162,"ML Model Classification"
1789826066.653,52.146,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.53,0.000,0.000,0.605,113.58,0.0004,0,False,"Nominal Kinematics",FDI,0.321,0.1614,0.2394,0.1874,0.0911,0.3208,"ML Model Classification"
1789826066.900,52.393,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.53,0.000,0.000,0.605,113.67,0.0002,0,False,"Nominal Kinematics",FDI,0.321,0.1614,0.2394,0.1874,0.0911,0.3208,"ML Model Classification"
1789826067.050,52.543,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.53,0.000,0.000,0.605,113.73,0.0003,0,False,"Nominal Kinematics",FDI,0.321,0.1614,0.2394,0.1874,0.0911,0.3208,"ML Model Classification"
1789826067.254,52.747,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.53,0.000,0.000,0.605,101.89,0.1818,0,False,"Nominal Kinematics",FDI,0.317,0.1595,0.2482,0.1853,0.0900,0.3171,"ML Model Classification"
1789826067.496,52.989,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.54,0.000,0.000,0.606,113.51,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1591,0.2503,0.1847,0.0898,0.3162,"ML Model Classification"
1789826067.649,53.142,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.54,0.000,0.000,0.605,115.49,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1591,0.2503,0.1847,0.0898,0.3162,"ML Model Classification"
1789826067.799,53.292,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.55,0.000,0.000,0.605,113.73,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826068.010,53.503,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.55,0.000,0.000,0.605,113.09,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826068.251,53.744,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.55,0.000,0.000,0.605,113.32,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826068.495,53.988,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.55,0.000,0.000,0.605,114.16,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826068.653,54.146,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.56,0.000,0.000,0.605,113.41,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826068.898,54.391,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.56,0.000,0.000,0.605,113.82,0.0001,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826069.146,54.639,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.56,0.000,0.000,0.605,113.69,0.0002,0,False,"Nominal Kinematics",FDI,0.316,0.1592,0.2505,0.1849,0.0898,0.3156,"ML Model Classification"
1789826069.393,54.886,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.57,0.000,0.000,0.606,114.03,0.0001,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826069.544,55.037,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.57,0.000,0.000,0.605,113.97,0.0002,0,False,"Nominal Kinematics",FDI,0.309,0.1594,0.2561,0.1852,0.0900,0.3093,"ML Model Classification"
1789826069.771,55.264,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.57,0.000,0.000,0.605,112.35,0.0001,0,False,"Nominal Kinematics",FDI,0.309,0.1594,0.2561,0.1852,0.0900,0.3093,"ML Model Classification"
1789826070.014,55.507,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.58,0.000,0.000,0.605,112.80,0.0001,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826070.254,55.747,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.58,0.000,0.000,0.605,113.08,0.0002,0,False,"Nominal Kinematics",FDI,0.312,0.1611,0.2486,0.1870,0.0909,0.3124,"ML Model Classification"
1789826070.501,55.994,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.58,0.000,0.000,0.606,113.82,0.0035,0,False,"Nominal Kinematics",FDI,0.305,0.1575,0.2653,0.1829,0.0889,0.3055,"ML Model Classification"
1789826070.653,56.146,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.59,0.000,0.000,0.605,113.32,0.0003,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826070.898,56.391,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.59,0.000,0.000,0.605,113.47,0.0002,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826071.148,56.641,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.59,0.000,0.000,0.605,113.34,0.0001,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826071.399,56.892,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.60,0.000,0.000,0.605,115.14,0.0001,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826071.549,57.042,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.60,0.000,0.000,0.605,114.68,0.0002,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826071.778,57.271,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.60,0.000,0.000,0.605,112.84,0.0001,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826072.027,57.520,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.60,0.000,0.000,0.605,112.21,0.0001,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
1789826072.249,57.742,Benign,0.003,0.010,-0.010,0.000,-0.07,-0.06,-7.61,0.000,0.000,0.605,113.56,0.0001,0,False,"Nominal Kinematics",FDI,0.305,0.1570,0.2676,0.1823,0.0886,0.3045,"ML Model Classification"
